PI;Difference;Error;Ntot;AvailableProcessors;TimeDuration(ms);
0;0;0;192000000;1;5873;
0;0;0;192000000;4;1506;
0;0;0;192000000;8;756;
0;0;0;192000000;12;508;
0;0;0;192000000;16;385;
0;0;0;192000000;24;267;
0;0;0;192000000;32;206;
0;0;0;192000000;48;133;
