PI,Difference,Error,Ntot,AvailableProcessors,TimeDuration(ms)
3,143268;0,001675;0,000533;1600000;1;45;
3,141110;-0,000483;0,000154;1600000;1;46;
3,139635;-0,001958;0,000623;1600000;1;46;
3,141805;0,000212;0,000068;1600000;1;46;
3,140683;-0,000910;0,000290;1600000;1;47;
3,142630;0,001037;0,000330;1600000;2;31;
3,140410;-0,001183;0,000376;1600000;2;35;
3,141738;0,000145;0,000046;1600000;2;37;
3,139690;-0,001903;0,000606;1600000;2;33;
3,144640;0,003047;0,000970;1600000;2;35;
3,141165;-0,000428;0,000136;1600000;4;26;
3,140820;-0,000773;0,000246;1600000;4;27;
3,140190;-0,001403;0,000446;1600000;4;26;
3,141798;0,000205;0,000065;1600000;4;26;
3,142218;0,000625;0,000199;1600000;4;26;
3,140940;-0,000653;0,000208;1600000;8;40;
3,140648;-0,000945;0,000301;1600000;8;41;
3,139703;-0,001890;0,000602;1600000;8;46;
3,144545;0,002952;0,000940;1600000;8;39;
3,141028;-0,000565;0,000180;1600000;8;27;
3,141283;-0,000310;0,000099;1600000;16;55;
3,143560;0,001967;0,000626;1600000;16;67;
3,141470;-0,000123;0,000039;1600000;16;53;
3,143248;0,001655;0,000527;1600000;16;58;
3,139163;-0,002430;0,000774;1600000;16;59;
3,140937;-0,000656;0,000209;16000000;1;423;
3,142487;0,000894;0,000285;16000000;1;426;
3,141609;0,000017;0,000005;16000000;1;421;
3,142360;0,000767;0,000244;16000000;1;417;
3,141949;0,000357;0,000114;16000000;1;416;
3,142124;0,000531;0,000169;16000000;2;227;
3,141723;0,000130;0,000041;16000000;2;228;
3,142221;0,000628;0,000200;16000000;2;226;
3,141588;-0,000005;0,000001;16000000;2;220;
3,141542;-0,000051;0,000016;16000000;2;221;
3,141621;0,000029;0,000009;16000000;4;128;
3,140588;-0,001005;0,000320;16000000;4;128;
3,141871;0,000278;0,000089;16000000;4;128;
3,141866;0,000273;0,000087;16000000;4;135;
3,140926;-0,000667;0,000212;16000000;4;128;
3,141836;0,000243;0,000077;16000000;8;85;
3,141668;0,000075;0,000024;16000000;8;83;
3,141285;-0,000308;0,000098;16000000;8;85;
3,141562;-0,000031;0,000010;16000000;8;78;
3,141146;-0,000447;0,000142;16000000;8;96;
3,142366;0,000773;0,000246;16000000;16;69;
3,141861;0,000268;0,000085;16000000;16;71;
3,141069;-0,000524;0,000167;16000000;16;74;
3,141719;0,000126;0,000040;16000000;16;73;
3,140837;-0,000756;0,000241;16000000;16;67;
3,141530;-0,000063;0,000020;160000000;1;4133;
3,141740;0,000147;0,000047;160000000;1;4130;
3,141295;-0,000298;0,000095;160000000;1;4139;
3,141565;-0,000028;0,000009;160000000;1;4131;
3,141755;0,000163;0,000052;160000000;1;4278;
3,141562;-0,000030;0,000010;160000000;2;2182;
3,141549;-0,000043;0,000014;160000000;2;2175;
3,141374;-0,000219;0,000070;160000000;2;2174;
3,141518;-0,000075;0,000024;160000000;2;2158;
3,141320;-0,000272;0,000087;160000000;2;2196;
3,141571;-0,000021;0,000007;160000000;4;1142;
3,141681;0,000088;0,000028;160000000;4;1148;
3,141812;0,000219;0,000070;160000000;4;1139;
3,141786;0,000193;0,000062;160000000;4;1141;
3,141331;-0,000261;0,000083;160000000;4;1139;
3,141590;-0,000003;0,000001;160000000;8;592;
3,141477;-0,000115;0,000037;160000000;8;596;
3,141526;-0,000067;0,000021;160000000;8;587;
3,141373;-0,000219;0,000070;160000000;8;592;
3,141429;-0,000163;0,000052;160000000;8;596;
3,141267;-0,000325;0,000104;160000000;16;344;
3,141494;-0,000099;0,000031;160000000;16;349;
3,141531;-0,000061;0,000019;160000000;16;352;
3,141480;-0,000113;0,000036;160000000;16;351;
3,141625;0,000033;0,000010;160000000;16;350;
