PI,Difference,Error,Ntot,AvailableProcessors,TimeDuration(ms)
3,137120;-0,004473;0,001424;100000;1;10;
3,141800;0,000207;0,000066;100000;1;8;
3,154040;0,012447;0,003962;100000;1;10;
3,133440;-0,008153;0,002595;100000;1;7;
3,146840;0,005247;0,001670;100000;1;7;
3,146820;0,005227;0,001664;200000;2;13;
3,140180;-0,001413;0,000450;200000;2;13;
3,144040;0,002447;0,000779;200000;2;18;
3,142940;0,001347;0,000429;200000;2;31;
3,139820;-0,001773;0,000564;200000;2;15;
3,141070;-0,000523;0,000166;400000;4;29;
3,140400;-0,001193;0,000380;400000;4;34;
3,138230;-0,003363;0,001070;400000;4;23;
3,143560;0,001967;0,000626;400000;4;21;
3,139000;-0,002593;0,000825;400000;4;29;
3,144410;0,002817;0,000897;800000;8;78;
3,142830;0,001237;0,000394;800000;8;44;
3,143225;0,001632;0,000520;800000;8;40;
3,142450;0,000857;0,000273;800000;8;44;
3,140860;-0,000733;0,000233;800000;8;50;
3,142860;0,001267;0,000403;1600000;16;168;
3,140953;-0,000640;0,000204;1600000;16;61;
3,141750;0,000157;0,000050;1600000;16;65;
3,141393;-0,000200;0,000064;1600000;16;132;
3,140640;-0,000953;0,000303;1600000;16;69;
3,142194;0,000601;0,000191;3200000;32;88;
3,141451;-0,000141;0,000045;3200000;32;90;
3,141959;0,000366;0,000117;3200000;32;87;
3,140861;-0,000731;0,000233;3200000;32;91;
3,139679;-0,001914;0,000609;3200000;32;85;
3,144788;0,003195;0,001017;1000000;1;33;
3,139176;-0,002417;0,000769;1000000;1;35;
3,141932;0,000339;0,000108;1000000;1;34;
3,142324;0,000731;0,000233;1000000;1;35;
3,144632;0,003039;0,000967;1000000;1;35;
3,142196;0,000603;0,000192;2000000;2;44;
3,142162;0,000569;0,000181;2000000;2;49;
3,142084;0,000491;0,000156;2000000;2;41;
3,142356;0,000763;0,000243;2000000;2;52;
3,141076;-0,000517;0,000164;2000000;2;45;
3,141800;0,000207;0,000066;4000000;4;51;
3,141907;0,000314;0,000100;4000000;4;63;
3,141568;-0,000025;0,000008;4000000;4;52;
3,143454;0,001861;0,000592;4000000;4;49;
3,141673;0,000080;0,000026;4000000;4;51;
3,140944;-0,000649;0,000207;8000000;8;61;
3,141605;0,000012;0,000004;8000000;8;66;
3,141517;-0,000076;0,000024;8000000;8;60;
3,142053;0,000460;0,000146;8000000;8;52;
3,140515;-0,001078;0,000343;8000000;8;64;
3,141485;-0,000107;0,000034;16000000;16;75;
3,142005;0,000412;0,000131;16000000;16;71;
3,141642;0,000050;0,000016;16000000;16;76;
3,141230;-0,000363;0,000116;16000000;16;73;
3,141214;-0,000379;0,000121;16000000;16;76;
3,141199;-0,000394;0,000125;32000000;32;109;
3,141787;0,000194;0,000062;32000000;32;106;
3,141790;0,000197;0,000063;32000000;32;110;
3,141346;-0,000247;0,000078;32000000;32;103;
3,141315;-0,000277;0,000088;32000000;32;89;
3,142057;0,000464;0,000148;10000000;1;278;
3,141180;-0,000412;0,000131;10000000;1;281;
3,142008;0,000416;0,000132;10000000;1;298;
3,141310;-0,000282;0,000090;10000000;1;281;
3,141294;-0,000298;0,000095;10000000;1;283;
3,142384;0,000792;0,000252;20000000;2;298;
3,141956;0,000363;0,000116;20000000;2;296;
3,142103;0,000510;0,000162;20000000;2;303;
3,141619;0,000027;0,000008;20000000;2;296;
3,142445;0,000853;0,000271;20000000;2;296;
3,141747;0,000154;0,000049;40000000;4;316;
3,141209;-0,000384;0,000122;40000000;4;305;
3,141536;-0,000057;0,000018;40000000;4;309;
3,141883;0,000291;0,000093;40000000;4;301;
3,141572;-0,000020;0,000007;40000000;4;303;
