PI,Difference,Error,Ntot,AvailableProcessors,TimeDuration(ms)
3,140895;-0,000698;0,000222;1600000;1;49;
3,140780;-0,000813;0,000259;1600000;1;48;
3,142763;0,001170;0,000372;1600000;1;51;
3,142955;0,001362;0,000434;1600000;1;48;
3,142330;0,000737;0,000235;1600000;1;49;
3,142280;0,000687;0,000219;1600000;2;34;
3,141548;-0,000045;0,000014;1600000;2;36;
3,141633;0,000040;0,000013;1600000;2;42;
3,141403;-0,000190;0,000061;1600000;2;34;
3,138765;-0,002828;0,000900;1600000;2;35;
3,142805;0,001212;0,000386;1600000;4;28;
3,140763;-0,000830;0,000264;1600000;4;36;
3,141700;0,000107;0,000034;1600000;4;28;
3,141500;-0,000093;0,000029;1600000;4;28;
3,140618;-0,000975;0,000310;1600000;4;30;
3,143143;0,001550;0,000493;1600000;8;25;
3,142330;0,000737;0,000235;1600000;8;45;
3,140760;-0,000833;0,000265;1600000;8;43;
3,142073;0,000480;0,000153;1600000;8;62;
3,141768;0,000175;0,000056;1600000;8;39;
3,142278;0,000685;0,000218;1600000;16;63;
3,140350;-0,001243;0,000396;1600000;16;69;
3,141940;0,000347;0,000111;1600000;16;58;
3,139483;-0,002110;0,000672;1600000;16;71;
3,143665;0,002072;0,000660;1600000;16;59;
3,138448;-0,003145;0,001001;1600000;32;79;
3,140583;-0,001010;0,000322;1600000;32;93;
3,141395;-0,000198;0,000063;1600000;32;78;
3,144078;0,002485;0,000791;1600000;32;83;
3,142675;0,001082;0,000345;1600000;32;77;
3,141686;0,000093;0,000030;16000000;1;452;
3,141952;0,000359;0,000114;16000000;1;460;
3,141515;-0,000078;0,000025;16000000;1;450;
3,141711;0,000119;0,000038;16000000;1;455;
3,140877;-0,000716;0,000228;16000000;1;451;
3,141405;-0,000188;0,000060;16000000;2;239;
3,141114;-0,000479;0,000153;16000000;2;240;
3,141650;0,000057;0,000018;16000000;2;239;
3,142314;0,000722;0,000230;16000000;2;239;
3,141742;0,000149;0,000047;16000000;2;241;
3,141273;-0,000320;0,000102;16000000;4;145;
3,141616;0,000023;0,000007;16000000;4;135;
3,141890;0,000297;0,000094;16000000;4;132;
3,142774;0,001182;0,000376;16000000;4;133;
3,141712;0,000119;0,000038;16000000;4;133;
3,141647;0,000054;0,000017;16000000;8;90;
3,141899;0,000306;0,000097;16000000;8;84;
3,141497;-0,000096;0,000031;16000000;8;84;
3,141109;-0,000484;0,000154;16000000;8;84;
3,141398;-0,000195;0,000062;16000000;8;84;
3,142011;0,000418;0,000133;16000000;16;78;
3,141412;-0,000181;0,000058;16000000;16;71;
3,141280;-0,000313;0,000100;16000000;16;89;
3,141414;-0,000179;0,000057;16000000;16;77;
3,140782;-0,000811;0,000258;16000000;16;80;
3,140862;-0,000731;0,000233;16000000;32;93;
3,141238;-0,000354;0,000113;16000000;32;114;
3,141975;0,000382;0,000122;16000000;32;111;
3,141444;-0,000149;0,000047;16000000;32;115;
3,141613;0,000020;0,000006;16000000;32;95;
3,141532;-0,000061;0,000019;160000000;1;4782;
